sample,GPSC,merge_history
17138_4#12,22,22;600
15378_3#32,22,22;600
19341_1#20,22,22;600
19341_1#85,22,22;600
17175_4#33,22,22;600
14913_2#20,22,22;600
14913_5#14,22,22;600
17059_7#48,22,22;600
14913_4#56,22,22;600
17175_5#33,22,22;600
17870_7#142,22,22;600
22276_1#16,22,22;600
17150_6#60,22,22;600
15841_3#66,22,22;600
17059_7#30,22,22;600
14520_5#66,22,22;600
21485_1#72,22,22;600
14566_6#92,22,22;600
17138_3#81,22,22;600
15841_4#54,22,22;600
14566_5#22,22,22;600
15995_2#164,22,22;600
14412_1#92,22,22;600
17794_7#101,22,22;600
16399_6#3,22,22;600
15995_1#9,22,22;600
14937_1#41,22,22;600
17150_5#62,22,22;600
14673_6#74,22,22;600
17870_8#131,22,22;600
22276_3#27,22,22;600
9221_5#72,22,22;600
17059_7#52,22,22;600
14555_4#36,22,22;600
17059_7#31,22,22;600
9789_5#14,22,22;600
15731_8#81,22,22;600
16399_7#79,22,22;600
15531_5#72,22,22;600
16399_5#62,22,22;600
17175_5#64,22,22;600
15995_2#107,22,22;600
17870_8#4,22,22;600
14520_4#93,22,22;600
6972_7#87,22,22;600
17175_4#43,22,22;600
15531_2#15,22,22;600
17138_4#64,22,22;600
15874_1#86,22,22;600
14555_4#24,22,22;600
9263_8#87,22,22;600
6972_8#13,22,22;600
15531_5#82,22,22;600
7068_6#57,22,22;600
14520_4#95,22,22;600
12837_3#42,22,22;600
19341_1#55,22,22;600
14913_3#80,22,22;600
15378_4#40,22,22;600
14555_4#66,22,22;600
17966_5#61,22,22;600
9789_5#89,22,22;600
13415_4#86,22,22;600
15841_2#38,22,22;600
15995_1#79,22,22;600
19341_1#65,22,22;600
15873_4#81,22,22;600
17175_7#41,22,22;600
17138_4#84,22,22;600
9221_2#12,22,22;600
9716_7#20,22,22;600
18456_1#24,22,22;600
15531_5#65,22,22;600
14673_5#56,22,22;600
15995_1#50,22,22;600
17175_5#86,22,22;600
12290_3#39,22,22;600
5362_5#5,22,22;600
21485_1#114,22,22;600
15841_2#89,22,22;600
9221_2#51,22,22;600
13415_5#16,22,22;600
15378_3#37,22,22;600
18456_1#167,22,22;600
22276_1#15,22,22;600
15873_4#49,22,22;600
19183_3#104,22,22;600
14673_5#17,22,22;600
19341_2#31,22,22;600
14913_5#78,22,22;600
19341_1#26,22,22;600
22276_1#144,22,22;600
15841_2#60,22,22;600
15531_5#12,22,22;600
7068_2#94,22,22;600
19183_3#90,22,22;600
14913_3#81,22,22;600
17150_4#62,22,22;600
19646_1#108,22,22;600
15841_4#3,22,22;600
17794_8#11,22,22;600
17428_8#141,22,22;600
9789_5#26,22,22;600
17059_6#48,22,22;600
15378_3#1,22,22;600
15873_1#39,22,22;600
17059_7#29,22,22;600
15995_2#150,22,22;600
15873_4#22,22,22;600
17059_8#53,22,22;600
17794_8#111,22,22;600
17175_4#35,22,22;600
14520_5#24,22,22;600
14913_7#10,22,22;600
17150_5#22,22,22;600
22276_1#133,22,22;600
19341_1#130,22,22;600
14520_4#9,22,22;600
17175_4#81,22,22;600
9221_2#10,22,22;600
17138_4#6,22,22;600
14673_5#53,22,22;600
15995_2#190,22,22;600
17059_6#32,22,22;600
17059_6#5,22,22;600
15873_5#39,22,22;600
17150_6#79,22,22;600
15841_3#27,22,22;600
15873_5#78,22,22;600
19646_1#164,22,22;600
15841_5#68,22,22;600
9789_5#59,22,22;600
15995_1#184,22,22;600
14412_1#32,22,22;600
22276_1#158,22,22;600
15531_2#61,22,22;600
14913_6#95,22,22;600
19183_3#178,22,22;600
19341_1#44,22,22;600
17794_8#4,22,22;600
15841_3#42,22,22;600
18456_1#111,22,22;600
12837_4#1,22,22;600
17150_6#22,22,22;600
15841_2#52,22,22;600
22276_1#180,22,22;600
17175_4#91,22,22;600
16399_7#73,22,22;600
17150_5#90,22,22;600
14673_5#24,22,22;600
17138_4#28,22,22;600
15841_3#89,22,22;600
15995_1#119,22,22;600
15995_2#34,22,22;600
16399_7#61,22,22;600
9221_2#70,22,22;600
15873_5#20,22,22;600
15995_2#3,22,22;600
17138_4#48,22,22;600
16453_2#43,22,22;600
17175_4#23,22,22;600
15841_4#70,22,22;600
15873_4#52,22,22;600
17966_5#15,22,22;600
15874_1#49,22,22;600
17059_8#91,22,22;600
19183_3#163,22,22;600
17175_4#84,22,22;600
14936_4#14,22,22;600
14520_5#89,22,22;600
9221_2#50,22,22;600
12290_3#75,22,22;600
21485_1#61,22,22;600
6972_7#96,22,22;600
17870_7#42,22,22;600
21485_1#47,22,22;600
21523_1#65,22,22;600
15874_1#82,22,22;600
15873_1#92,22,22;600
13415_5#12,22,22;600
15995_1#144,22,22;600
14555_3#31,22,22;600
19646_1#116,22,22;600
21523_1#36,22,22;600
17138_4#16,22,22;600
17794_7#137,22,22;600
17059_6#35,22,22;600
15841_2#7,22,22;600
14520_5#35,22,22;600
15731_8#79,22,22;600
15873_4#39,22,22;600
21485_1#56,22,22;600
14520_4#43,22,22;600
9221_2#11,22,22;600
17175_4#19,22,22;600
15531_4#4,22,22;600
17150_4#45,22,22;600
17059_8#4,22,22;600
14913_7#24,22,22;600
21485_1#77,22,22;600
15873_4#76,22,22;600
9789_3#65,22,22;600
12837_3#83,22,22;600
17059_7#2,22,22;600
13470_1#32,22,22;600
14520_4#21,22,22;600
15995_2#168,22,22;600
17175_4#74,22,22;600
12290_3#82,22,22;600
15995_1#1,22,22;600
14410_4#18,22,22;600
17428_8#142,22,22;600
17966_5#62,22,22;600
17059_7#84,22,22;600
17150_4#4,22,22;600
17794_8#50,22,22;600
22276_1#148,22,22;600
15531_3#5,22,22;600
9221_2#71,22,22;600
14520_5#49,22,22;600
6999_6#11,22,22;600
6972_8#18,22,22;600
15995_1#99,22,22;600
13224_7#49,61,61;85
17870_7#183,61,61;85
15531_6#56,61,61;85
15531_6#4,61,61;85
14520_4#18,61,61;85
17059_8#27,61,61;85
9262_4#13,61,61;85
15940_5#26,61,61;85
17428_8#69,61,61;85
17794_7#15,61,61;85
17870_7#92,61,61;85
21999_8#23,61,61;85
9221_4#61,61,61;85
14520_5#73,61,61;85
21242_6#55,61,61;85
24371_8#246,61,61;85
9221_4#63,61,61;85
17870_8#129,61,61;85
9789_2#54,61,61;85
21523_1#83,61,61;85
15940_5#78,61,61;85
6512_2#2,61,61;85
15873_6#85,61,61;85
14913_4#26,61,61;85
11861_4#33,61,61;85
17428_8#115,61,61;85
19084_7#104,61,61;85
21485_1#23,61,61;85
17428_8#182,61,61;85
19646_1#149,61,61;85
15682_6#89,61,61;85
11860_6#74,61,61;85
9789_5#1,61,61;85
13415_4#34,61,61;85
15940_4#86,61,61;85
22841_3#136,61,61;85
17870_8#110,61,61;85
24775_1#14,61,61;85
14566_4#68,61,61;85
6972_8#80,61,61;85
9221_4#20,61,61;85
19341_3#167,61,61;85
14520_5#87,61,61;85
22667_7#156,61,61;85
17175_8#59,61,61;85
11861_5#50,61,61;85
5362_6#4,61,61;85
7068_2#78,61,61;85
15873_3#76,61,61;85
22695_3#236,61,61;85
12837_5#4,61,61;85
9789_2#80,61,61;85
15531_5#39,61,61;85
22276_1#39,61,61;85
17175_4#87,61,61;85
17794_8#117,61,61;85
15378_4#59,61,61;85
14673_2#32,61,61;85
12290_3#66,61,61;85
9262_4#52,61,61;85
17138_4#91,61,61;85
16399_5#55,61,61;85
24820_2#142,61,61;85
24861_1#205,61,61;85
9221_4#19,61,61;85
17794_8#48,61,61;85
24820_2#141,61,61;85
17870_7#106,61,61;85
17138_4#15,61,61;85
18090_1#159,61,61;85
21999_8#103,61,61;85
5390_6#9,61,61;85
20427_5#43,61,61;85
16453_3#6,61,61;85
13681_1#51,61,61;85
4564_2#2,61,61;85
21523_1#112,61,61;85
4353_1#4,61,61;85
21903_8#69,61,61;85
15940_3#74,61,61;85
17175_8#73,61,61;85
15940_4#73,61,61;85
24371_8#155,61,61;85
14936_4#54,61,61;85
15873_6#58,61,61;85
18090_1#44,61,61;85
22276_1#157,61,61;85
17428_8#100,61,61;85
6512_5#1,61,61;85
9221_4#6,61,61;85
19084_7#2,61,61;85
22841_1#141,61,61;85
15841_2#70,61,61;85
22114_6#58,61,61;85
7004_3#11,61,61;85
20402_4#69,61,61;85
15682_6#64,61,61;85
15841_3#67,61,61;85
17175_7#84,61,61;85
21242_2#151,61,61;85
24371_8#13,61,61;85
22276_1#68,61,61;85
15995_2#83,61,61;85
16288_4#3,61,61;85
17870_7#45,61,61;85
20925_3#5,61,61;85
22027_1#71,61,61;85
15841_1#75,61,61;85
15873_6#46,61,61;85
24371_8#25,61,61;85
21999_7#105,61,61;85
22335_8#3,61,61;85
9221_4#22,61,61;85
21053_8#71,61,61;85
17150_5#92,61,61;85
14913_5#22,61,61;85
20925_3#36,61,61;85
20402_4#65,61,61;85
15940_4#46,61,61;85
15682_6#19,61,61;85
17175_4#32,61,61;85
17175_6#54,61,61;85
14936_4#38,61,61;85
22114_6#72,61,61;85
22335_8#23,61,61;85
24371_8#16,61,61;85
17059_7#83,61,61;85
14566_5#10,61,61;85
17138_4#59,61,61;85
6512_4#14,61,61;85
16288_3#61,61,61;85
6512_7#18,61,61;85
15378_3#11,61,61;85
4995_8#8,61,61;85
6512_6#17,61,61;85
15940_1#27,61,61;85
6472_7#9,61,61;85
24497_7#110,61,61;85
14913_7#25,61,61;85
9221_4#59,61,61;85
12291_3#85,61,61;85
6512_7#1,61,61;85
15940_7#71,61,61;85
24371_8#4,61,61;85
9221_4#60,61,61;85
21999_8#31,61,61;85
21127_2#23,61,61;85
15608_2#83,61,61;85
6512_1#14,61,61;85
15940_6#70,61,61;85
15940_3#49,61,61;85
15873_6#30,61,61;85
15940_1#19,61,61;85
15940_3#48,61,61;85
16043_2#55,61,61;85
22114_6#9,61,61;85
6570_1#3,61,61;85
9789_2#72,61,61;85
17794_8#101,61,61;85
9221_5#22,61,61;85
17794_8#52,61,61;85
22276_1#136,61,61;85
9221_5#48,61,61;85
9262_3#47,61,61;85
21999_8#88,61,61;85
15531_3#12,61,61;85
17794_7#99,61,61;85
15378_4#20,61,61;85
9789_5#5,61,61;85
9221_4#82,61,61;85
16399_7#9,61,61;85
15531_6#75,61,61;85
15940_1#23,61,61;85
15531_3#52,61,61;85
15940_3#13,61,61;85
24820_2#265,61,61;85
6472_8#3,61,61;85
18456_1#26,61,61;85
17428_8#154,61,61;85
17794_7#104,61,61;85
22276_1#87,61,61;85
15682_8#2,61,61;85
13415_5#75,61,61;85
9221_2#77,61,61;85
21523_1#75,61,61;85
22276_1#57,61,61;85
19084_7#11,61,61;85
15841_4#47,61,61;85
16399_6#53,61,61;85
9221_4#79,61,61;85
17138_3#44,61,61;85
15873_8#80,61,61;85
14913_5#61,61,61;85
11658_1#72,61,61;85
22841_4#92,61,61;85
15277_3#71,61,61;85
6470_4#20,61,61;85
15531_5#4,61,61;85
21999_8#14,61,61;85
22027_1#42,61,61;85
15940_6#4,61,61;85
17428_8#169,61,61;85
17175_7#85,61,61;85
6472_7#10,61,61;85
16399_6#12,61,61;85
21523_1#136,61,61;85
16399_7#35,61,61;85
15873_5#25,61,61;85
9221_4#7,61,61;85
15378_4#75,61,61;85
22027_1#64,61,61;85
28042_2#333,61,61;85
19183_3#59,61,61;85
22335_7#64,61,61;85
11861_5#35,61,61;85
19084_8#10,61,61;85
15873_4#54,61,61;85
24371_8#161,61,61;85
13681_1#87,61,61;85
21999_5#62,61,61;85
20402_4#146,61,61;85
22027_1#24,61,61;85
22114_6#32,61,61;85
9221_4#8,61,61;85
18090_5#40,61,61;85
14410_7#81,61,61;85
16399_6#49,61,61;85
19341_1#64,61,61;85
15608_5#61,61,61;85
21999_8#125,61,61;85
9221_2#78,61,61;85
24371_8#117,61,61;85
9221_4#81,61,61;85
9262_4#53,61,61;85
13154_2#71,61,61;85
15531_4#63,61,61;85
19646_1#130,61,61;85
17794_8#9,61,61;85
15531_3#67,61,61;85
15682_7#73,61,61;85
15378_4#62,61,61;85
12837_2#16,61,61;85
14913_4#28,61,61;85
9221_2#76,61,61;85
15940_2#81,61,61;85
17794_8#49,61,61;85
9221_4#21,61,61;85
17175_6#25,61,61;85
9221_4#5,61,61;85
22027_1#4,61,61;85
21999_8#4,61,61;85
9221_4#62,61,61;85
19341_1#126,84,84;368;560
6755_1#6,84,84;368;560
17428_8#129,84,84;368;560
6807_1#12,84,84;368;560
28042_2#312,84,84;368;560
21523_1#24,84,84;368;560
16288_5#62,84,84;368;560
16288_4#55,84,84;368;560
15873_5#34,84,84;368;560
16288_5#82,84,84;368;560
22276_1#89,84,84;368;560
24497_7#41,84,84;368;560
14520_6#45,84,84;368;560
9221_5#89,84,84;368;560
24371_8#282,84,84;368;560
21523_1#3,84,84;368;560
9262_4#10,84,84;368;560
15531_5#45,84,84;368;560
9221_5#46,84,84;368;560
15531_4#33,84,84;368;560
22027_1#43,84,84;368;560
28042_2#191,84,84;368;560
17794_7#147,84,84;368;560
16399_6#4,84,84;368;560
24371_8#287,84,84;368;560
14723_1#41,84,84;368;560
22276_1#49,84,84;368;560
14520_5#12,84,84;368;560
16288_4#72,84,84;368;560
16288_7#44,84,84;368;560
14520_6#71,84,84;368;560
16288_8#27,84,84;368;560
9221_5#75,84,84;368;560
9262_3#62,84,84;368;560
16288_7#5,84,84;368;560
17794_7#134,84,84;368;560
18090_1#88,84,84;368;560
6807_1#11,84,84;368;560
22276_1#83,84,84;368;560
21485_1#93,84,84;368;560
21523_1#160,84,84;368;560
10395_5#32,84,84;368;560
17966_5#158,84,84;368;560
17794_8#91,84,84;368;560
14893_8#4,84,84;368;560
16399_6#62,84,84;368;560
16288_3#32,84,84;368;560
9221_4#86,84,84;368;560
24497_7#72,84,84;368;560
28042_2#33,84,84;368;560
17138_5#15,84,84;368;560
22335_7#31,84,84;368;560
10395_5#31,84,84;368;560
24371_8#225,84,84;368;560
18090_1#87,84,84;368;560
24497_7#39,84,84;368;560
20402_4#67,84,84;368;560
6731_3#1,84,84;368;560
14723_2#50,84,84;368;560
22667_8#63,84,84;368;560
28042_2#272,84,84;368;560
9262_4#4,84,84;368;560
21999_8#166,84,84;368;560
10395_5#35,84,84;368;560
19341_1#114,84,84;368;560
17794_8#109,84,84;368;560
22276_1#76,84,84;368;560
6680_6#18,84,84;368;560
9262_3#24,84,84;368;560
6823_6#3,84,84;368;560
22276_1#79,84,84;368;560
22276_3#13,84,84;368;560
24497_7#140,84,84;368;560
21523_1#76,84,84;368;560
14520_7#3,84,84;368;560
16399_7#21,84,84;368;560
14520_6#42,84,84;368;560
9221_4#87,84,84;368;560
16288_6#44,84,84;368;560
18090_1#67,84,84;368;560
19646_1#170,84,84;368;560
19646_1#14,84,84;368;560
14520_6#9,84,84;368;560
14520_7#32,84,84;368;560
17794_7#41,84,84;368;560
20925_3#87,84,84;368;560
21523_1#153,84,84;368;560
10395_5#15,84,84;368;560
16288_7#46,84,84;368;560
24371_8#249,84,84;368;560
16288_4#1,84,84;368;560
24371_8#257,84,84;368;560
21523_1#147,84,84;368;560
17428_8#157,84,84;368;560
24371_8#176,84,84;368;560
24497_7#42,84,84;368;560
10395_5#63,84,84;368;560
9221_5#78,84,84;368;560
14520_7#46,84,84;368;560
18090_1#94,84,84;368;560
15531_3#84,84,84;368;560
20925_3#31,84,84;368;560
16288_4#65,84,84;368;560
24497_7#80,84,84;368;560
16399_5#30,84,84;368;560
14520_6#7,84,84;368;560
14520_7#45,84,84;368;560
12448_8#16,622,
12378_4#56,622,
12448_8#21,622,
12378_4#59,622,
12448_8#24,622,
12448_8#23,622,
12448_8#54,622,
12448_8#75,622,
12378_4#58,622,
12448_8#25,622,
12448_8#28,622,
12448_8#70,622,
12378_4#60,622,
12448_8#74,622,
12448_8#68,622,
12378_4#54,622,
12448_8#67,622,
12448_8#11,622,
12448_8#18,622,
12448_8#64,622,
12448_8#10,622,
12448_8#51,622,
12448_8#17,622,
12448_8#42,622,
12448_8#34,622,
12448_8#49,622,
12448_8#40,622,
12448_8#15,622,
12448_8#1,622,
12448_8#60,622,
12378_4#50,622,
12448_8#50,622,
12448_8#30,622,
12448_8#65,622,
12448_8#27,622,
12448_8#35,622,
12448_8#62,622,
12448_8#5,622,
12448_8#9,622,
12378_4#51,622,
12448_8#3,622,
12448_8#38,622,
12448_8#71,622,
12448_8#36,622,
12448_8#13,622,
12378_4#61,622,
12378_4#66,622,
12448_8#6,622,
12448_8#26,622,
12448_8#33,622,
12448_8#12,622,
12378_4#48,622,
12378_4#57,622,
12378_4#55,622,
12448_8#56,622,
12448_8#7,622,
12448_8#45,622,
12448_8#69,622,
12448_8#44,622,
12448_8#19,622,
12448_8#20,622,
12448_8#31,622,
12448_8#41,622,
12378_4#47,622,
12448_8#43,622,
12448_8#29,622,
12378_4#64,622,
12448_8#32,622,
12448_8#37,622,
12448_8#39,622,
12448_8#8,622,
12378_4#62,622,
12448_8#61,622,
7553_6#28,622,
12448_8#48,622,
12378_4#53,622,
12448_8#59,622,
12448_8#52,622,
12448_8#72,622,
7553_6#27,622,
12448_8#22,622,
12448_8#14,622,
7553_6#29,622,
12378_4#67,622,
12448_8#2,622,
12448_8#58,622,
7553_6#30,622,
12448_8#4,622,
12448_8#46,622,
12378_4#65,622,
12448_8#55,622,
12448_8#73,622,
12448_8#63,622,
12448_8#47,622,
12378_4#63,622,
12448_8#57,622,
12378_4#52,622,
12378_4#49,622,
12448_8#53,622,
12448_8#66,622,
23430_1#97,623,
28042_2#228,623,
23430_1#108,623,
23430_2#61,623,
23430_2#103,623,
24820_2#67,623,
24820_2#27,623,
23430_2#37,623,
23204_4#120,623,
23430_2#150,623,
24820_2#109,623,
23430_1#148,623,
23204_4#133,623,
23430_1#117,623,
23430_1#188,623,
23430_3#158,623,
23430_3#65,623,
23430_2#158,623,
24820_2#101,623,
23430_3#104,623,
23430_3#31,623,
23164_8#163,623,
23430_3#1,623,
23204_4#82,623,
23204_4#161,623,
23430_3#68,623,
23430_3#171,623,
23430_1#93,623,
23430_3#79,623,
23204_4#90,623,
24820_2#34,623,
24820_2#56,623,
24820_2#16,623,
23430_3#77,623,
28042_2#184,623,
23204_4#116,623,
23430_3#10,623,
23430_2#138,623,
23430_3#113,623,
28042_2#139,623,
24820_2#110,623,
23204_4#171,623,
23430_2#57,623,
28042_2#192,623,
23204_4#131,623,
23430_3#176,623,
23430_2#42,623,
23430_3#13,623,
23204_4#77,623,
23430_1#140,623,
23430_3#52,623,
23430_4#17,623,
23430_4#5,623,
23430_2#80,623,
28042_2#188,623,
23204_4#25,623,
23430_2#12,623,
23430_4#28,623,
23204_4#115,623,
23430_3#141,623,
23204_4#137,623,
23204_4#78,623,
23430_2#99,623,
23430_4#55,623,
24820_2#103,623,
23430_4#57,623,
24820_2#15,623,
23164_8#165,623,
23430_2#163,623,
23430_3#72,623,
24820_2#105,623,
23430_3#56,623,
23430_2#156,623,
23430_3#117,623,
24820_2#77,623,
28042_2#176,624,
23430_2#120,624,
23430_3#35,624,
23430_2#100,624,
23430_2#44,624,
23204_4#157,624,
23430_2#93,624,
23430_1#131,624,
23430_2#6,624,
23430_3#63,624,
24276_2#136,624,
23430_3#181,624,
23430_2#76,624,
23430_1#100,624,
23204_4#1,624,
23204_4#109,624,
23430_2#36,624,
23430_3#11,624,
23430_1#130,624,
23430_1#76,624,
15682_4#41,624,
23204_4#125,624,
24820_2#88,624,
23430_3#175,624,
15682_4#29,624,
23430_1#70,624,
23430_2#113,624,
23430_2#174,624,
23204_4#51,624,
23204_4#6,624,
28042_2#220,624,
23430_2#70,624,
23204_4#63,624,
23204_4#163,624,
23204_4#185,624,
23430_3#165,624,
24820_2#94,624,
23430_3#125,624,
23430_3#67,624,
23430_2#105,624,
23430_1#138,624,
24820_2#124,624,
24820_2#57,624,
23430_3#178,624,
23430_3#123,624,
23430_1#60,624,
23430_1#63,624,
23430_4#39,624,
23204_4#33,624,
23204_4#60,624,
23430_4#51,624,
23430_2#77,624,
23430_3#142,624,
23430_1#126,624,
24820_2#85,624,
23430_1#177,624,
23204_4#69,624,
24820_2#114,624,
24820_2#73,624,
23430_1#15,624,
28042_2#127,624,
23430_1#115,625,
24820_2#66,625,
23430_2#111,625,
24820_2#96,625,
23430_2#145,625,
23430_2#102,625,
23430_4#52,625,
23204_4#149,625,
23430_3#160,625,
28042_2#151,625,
23430_1#169,625,
23204_4#129,625,
23204_4#98,625,
23164_8#155,625,
23430_1#103,625,
23430_3#150,625,
23430_3#66,625,
23430_2#115,625,
23430_2#161,625,
23430_1#22,625,
23430_3#80,625,
28042_2#212,625,
23430_2#46,625,
23430_1#127,625,
23430_4#48,625,
23430_2#171,625,
24276_2#135,625,
24820_2#74,625,
23430_1#168,625,
23204_4#177,625,
23430_1#181,625,
23204_4#151,625,
23204_4#80,625,
23430_3#53,625,
23204_4#160,625,
23430_1#155,625,
23430_4#88,625,
23430_4#50,626,
24820_2#69,626,
23430_4#33,626,
23430_2#124,626,
23430_4#16,626,
24820_2#36,626,
23430_2#142,626,
23430_4#71,626,
23430_2#127,626,
23430_4#36,626,
23430_3#93,626,
23430_4#8,626,
23430_4#7,626,
23430_4#46,626,
23430_1#119,626,
23430_3#184,626,
23430_2#144,626,
24820_2#91,626,
23430_4#66,626,
23430_2#134,626,
23430_3#76,626,
23430_1#184,626,
24820_2#81,626,
23430_3#177,626,
23430_1#176,626,
23430_1#99,626,
23430_1#69,626,
23430_3#146,626,
23204_4#111,626,
23430_1#116,626,
24820_2#46,626,
21999_8#170,627,
22027_1#6,627,
22667_8#23,627,
28042_2#245,627,
28042_2#229,627,
28042_2#148,627,
21999_8#134,627,
28042_2#309,627,
22667_8#35,627,
22667_8#31,627,
28042_2#116,627,
22667_8#20,627,
21999_8#156,627,
21999_8#161,627,
22667_8#37,627,
28042_2#120,627,
22667_8#19,627,
28042_2#241,627,
28042_2#160,627,
28042_2#42,627,
22027_1#8,627,
22667_8#13,627,
28042_2#152,627,
22667_8#16,627,
22667_8#33,627,
23430_2#35,628,
23430_1#164,628,
24276_2#140,628,
23204_4#7,628,
24820_2#108,628,
23430_2#58,628,
28042_2#236,628,
23430_1#161,628,
23430_3#54,628,
23430_3#98,628,
23430_1#1,628,
23204_4#181,628,
23430_4#15,628,
24820_2#39,628,
23430_2#67,628,
23430_1#162,628,
23430_1#172,628,
23204_4#178,628,
23204_4#73,628,
23204_4#190,628,
23430_4#22,628,
23430_2#43,628,
16399_8#51,629,
16934_1#60,629,
15191_8#47,629,
16404_8#88,629,
14520_8#28,629,
13091_2#63,629,
12082_1#45,629,
17262_1#12,629,
13091_2#56,629,
18787_3#36,629,
14520_8#15,629,
16404_7#85,629,
17794_5#83,629,
14723_1#7,629,
10868_6#80,629,
13091_2#80,629,
11860_1#67,629,
16404_8#7,629,
15940_2#6,630,
15940_3#42,630,
15940_3#23,630,
15940_3#71,630,
15940_3#43,630,
15940_7#59,630,
15940_5#47,630,
15940_2#9,630,
15940_7#89,630,
15874_8#60,630,
15940_4#79,630,
15873_6#86,630,
15940_4#43,630,
15873_6#32,630,
15940_7#57,630,
8016_3#9,631,
8016_3#94,631,
8016_3#10,631,
8016_3#8,631,
5349_3#12,631,
8016_3#13,631,
8016_3#46,631,
8016_3#39,631,
8016_3#6,631,
8016_3#67,631,
8016_3#7,631,
8016_3#12,631,
8016_3#11,631,
8016_3#71,631,
8016_3#5,631,
13091_3#7,632,
13091_3#69,632,
14520_8#32,632,
12378_4#2,632,
12274_4#90,632,
13091_4#87,632,
11826_4#16,632,
13091_4#88,632,
12274_5#50,632,
12299_2#24,632,
13091_3#61,632,
15191_5#44,632,
12378_4#4,632,
11826_3#64,632,
15873_6#2,633,
15874_8#75,633,
19084_8#91,633,
15873_7#82,633,
15873_7#76,633,
15940_4#49,633,
15873_7#46,633,
15940_5#1,633,
15940_2#65,633,
15873_7#74,633,
15873_7#77,633,
15873_7#36,634,
15873_7#43,634,
15940_3#30,634,
6259_5#4,634,
15940_5#14,634,
15940_7#82,634,
15873_6#34,634,
15940_4#18,634,
15874_8#27,634,
15873_7#42,634,
15874_8#38,634,
24775_1#260,635,
24775_1#292,635,
24936_1#40,635,
24775_1#282,635,
24775_1#280,635,
24775_1#300,635,
24775_1#298,635,
24936_1#41,635,
24936_1#42,635,
24775_1#299,635,
24775_1#288,635,
15873_7#26,636,
15940_2#67,636,
15940_6#55,636,
15940_2#32,636,
15940_6#31,636,
15873_7#85,636,
15873_7#31,636,
24371_8#86,636,
15940_1#1,636,
15940_6#28,636,
24820_2#65,637,
23204_4#119,637,
23204_4#192,637,
23430_1#21,637,
23430_1#94,637,
23430_3#151,637,
23204_4#113,637,
23430_3#105,637,
23430_2#160,637,
19183_3#134,638,
17794_7#151,638,
19646_1#1,638,
9262_3#85,638,
9262_3#18,638,
9262_3#86,638,
15873_5#53,638,
17794_7#141,638,
24861_1#281,639,
22335_7#127,639,
22335_7#105,639,
24775_1#212,639,
24861_1#282,639,
24775_1#217,639,
24775_1#219,639,
22335_7#149,639,
24775_1#301,640,
24936_1#39,640,
24775_1#344,640,
24775_1#328,640,
24775_1#329,640,
24775_1#333,640,
24936_1#48,640,
24936_1#20,640,
24861_1#271,641,
24775_1#223,641,
24861_1#278,641,
24861_1#267,641,
24775_1#227,641,
24775_1#206,641,
28042_2#239,641,
21242_6#10,642,
24861_1#293,642,
22335_8#85,642,
21242_6#53,642,
21242_6#93,642,
21242_6#88,642,
28042_2#237,643,
28042_2#325,643,
28042_2#383,643,
28042_2#249,643,
14520_6#74,643,
15940_2#79,644,
15874_8#47,644,
15873_7#40,644,
15873_7#65,644,
15873_7#59,644,
19341_3#156,645,
18090_1#146,645,
18090_1#185,645,
19341_3#137,645,
19341_3#165,645,
9221_5#69,646,
21485_1#94,646,
22276_1#21,646,
9221_5#64,646,
21485_1#126,646,
22335_7#156,647,
22335_8#19,647,
22335_7#59,647,
22335_8#36,647,
22335_8#72,647,
22335_8#99,648,
14723_2#89,648,
22335_8#91,648,
24371_8#290,648,
19341_3#143,649,
18090_1#147,649,
18090_1#150,649,
18090_1#156,649,
21242_6#57,650,
21242_6#18,650,
21242_6#51,650,
21242_6#56,650,
22335_7#83,651,
22335_8#39,651,
